id,age,job,marital,education,location,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
24886,28.0,management,married,tertiary,,no,1109.0,yes,n,cellular,27,may,89,4.0,310,5.0,failure,no
24887,22.0,student,single,unknown,Lisboa,no,1232.0,no,no,cellular,30,jul,283,1.0,430,2.0,other,yes
24888,47.0,management,married,unknown,Braga,no,1046.0,no,n,unknown,9,jun,83,1.0,-1,0.0,unknown,no
24889,52.0,entrepreneur,,tertiary,Lisboa,no,507.0,no,n,cellular,18,nov,123,2.0,-1,0.0,unknown,no
24890,49.0,,single,tertiary,Porto,no,163.0,yes,n,unknown,6,may,496,3.0,-1,0.0,unknown,no
24891,56.0,management,married,primary,Lisboa,no,870.0,no,no,cellular,16,nov,257,1.0,-1,0.0,unknown,yes
24892,48.0,management,divorced,tertiary,,no,1010.0,yes,no,cellular,20,aug,65,1.0,-1,0.0,unknown,no
24893,32.0,management,single,tertiary,,no,574.0,yes,no,cellular,14,apr,259,2.0,145,3.0,failure,no
24894,38.0,blue-collar,single,secondary,Lisboa,no,397.0,yes,n,cellular,17,apr,282,1.0,-1,0.0,unknown,no
24895,40.0,,married,secondary,,no,8150.0,yes,no,unknown,15,may,347,1.0,-1,0.0,unknown,no
24896,45.0,blue-collar,married,secondary,,no,771.0,yes,n,unknown,19,may,221,2.0,-1,0.0,unknown,no
24897,61.0,technician,married,tertiary,Lisboa,no,0.0,no,no,cellular,3,apr,224,1.0,-1,0.0,unknown,no
24898,44.0,blue-collar,married,primary,,no,,yes,no,unknown,16,may,96,2.0,-1,0.0,unknown,no
24899,51.0,management,married,secondary,,no,2216.0,yes,yes,unknown,16,jun,95,8.0,-1,0.0,unknown,no
24900,26.0,admin.,married,tertiary,,no,319.0,no,no,cellular,15,oct,88,1.0,-1,0.0,unknown,no
24901,46.0,technician,married,secondary,Lisboa,no,488.0,no,no,unknown,5,jun,92,1.0,-1,0.0,unknown,no
24902,46.0,technician,married,secondary,,no,0.0,no,no,,30,apr,200,1.0,259,2.0,other,yes
24903,41.0,blue-collar,married,primary,,no,449.0,yes,no,cellular,20,apr,10,6.0,-1,0.0,unknown,no
24904,23.0,services,single,secondary,Lisboa,no,75.0,yes,no,unknown,15,may,448,4.0,-1,0.0,unknown,no
24905,28.0,student,single,secondary,,no,1350.0,yes,no,cellular,2,apr,173,2.0,-1,0.0,unknown,no
24906,34.0,technician,single,secondary,Coimbra,yes,103.0,yes,yes,cellular,24,jul,147,1.0,-1,0.0,unknown,no
24907,36.0,management,married,tertiary,,no,-547.0,yes,n,cellular,30,apr,267,1.0,259,2.0,failure,no
24908,35.0,blue-collar,married,secondary,Porto,no,625.0,no,no,cellular,13,may,267,1.0,-1,0.0,unknown,no
24909,43.0,management,married,tertiary,Lisboa,no,1429.0,yes,no,cellular,19,nov,1015,1.0,198,2.0,other,yes
24910,,blue-collar,married,secondary,Lisboa,no,262.0,no,no,cellular,15,sep,89,2.0,106,1.0,success,yes
24911,29.0,management,single,tertiary,Lisboa,no,1026.0,no,n,cellular,12,feb,138,2.0,92,2.0,success,yes
24912,42.0,blue-collar,married,secondary,Braga,no,227.0,yes,yes,cellular,29,jan,124,3.0,-1,0.0,unknown,no
24913,30.0,admin.,single,secondary,,no,382.0,yes,no,cellular,19,nov,369,1.0,191,1.0,failure,no
24914,56.0,management,divorced,tertiary,,no,,no,no,cellular,16,jul,79,1.0,-1,0.0,unknown,no
24915,57.0,housemaid,married,primary,Braga,no,1870.0,no,no,unknown,17,jun,129,1.0,-1,0.0,unknown,no
24916,43.0,management,married,unknown,Porto,no,595.0,no,n,telephone,28,jan,518,1.0,-1,0.0,unknown,no
24917,31.0,admin.,single,secondary,Porto,no,1270.0,yes,no,cellular,14,may,291,1.0,364,1.0,other,no
24918,33.0,administrator,divorced,secondary,Lisboa,no,-403.0,yes,n,unknown,28,may,217,1.0,-1,0.0,unknown,no
24919,29.0,management,single,tertiary,,no,0.0,yes,n,unknown,28,may,112,7.0,-1,0.0,unknown,no
24920,32.0,management,married,tertiary,Porto,no,2431.0,no,no,cellular,28,aug,19,19.0,-1,0.0,unknown,no
24921,41.0,blue-collar,married,secondary,,no,-100.0,yes,n,unknown,16,jun,20,21.0,-1,0.0,unknown,no
24922,47.0,entrepreneur,married,tertiary,,no,3659.0,no,no,cellular,14,jul,364,4.0,-1,0.0,unknown,no
24923,49.0,management,married,tertiary,Lisboa,no,1050.0,yes,no,cellular,18,nov,924,1.0,-1,0.0,unknown,yes
24924,51.0,,married,secondary,Faro,no,279.0,no,n,cellular,28,aug,64,3.0,-1,0.0,unknown,no
24925,22.0,admin.,single,secondary,Lisboa,no,1157.0,yes,y,cellular,18,may,336,2.0,-1,0.0,unknown,no
24926,42.0,management,married,tertiary,,no,603.0,yes,no,cellular,5,nov,298,5.0,-1,0.0,unknown,no
24927,50.0,unemployed,married,secondary,,no,5164.0,no,no,unknown,12,jun,117,5.0,-1,0.0,unknown,no
24928,25.0,,single,secondary,Lisboa,no,-191.0,yes,no,unknown,19,jun,958,7.0,-1,0.0,unknown,yes
24929,60.0,blue-collar,married,primary,,no,4903.0,no,yes,unknown,9,jun,290,1.0,-1,0.0,unknown,no
24930,39.0,administrator,single,secondary,Amadora,no,1078.0,no,n,unknown,3,jun,199,3.0,-1,0.0,unknown,no
24931,32.0,technician,single,tertiary,Porto,no,539.0,yes,yes,unknown,23,may,281,2.0,-1,0.0,unknown,no
24932,27.0,management,single,secondary,Amadora,no,565.0,yes,no,cellular,18,may,170,2.0,346,11.0,failure,no
24933,28.0,management,married,tertiary,,no,17.0,yes,no,,11,jul,16,2.0,-1,0.0,unknown,no
24934,36.0,blue-collar,married,secondary,Lisboa,yes,0.0,no,y,unknown,17,jun,138,5.0,-1,0.0,unknown,no
24935,42.0,management,married,tertiary,,no,783.0,yes,n,cellular,19,nov,77,2.0,128,3.0,failure,no
24936,54.0,entrepreneur,married,secondary,Lisboa,no,52.0,yes,n,unknown,15,may,44,3.0,-1,0.0,unknown,no
24937,53.0,,married,primary,Braga,no,6.0,no,no,cellular,22,aug,80,2.0,-1,0.0,unknown,no
24938,34.0,blue-collar,married,secondary,Lisboa,no,1682.0,yes,yes,cellular,28,jul,75000,3.0,-1,0.0,unknown,no
24939,41.0,blue-collar,married,primary,Porto,no,6596.0,yes,no,cellular,7,may,192,1.0,168,1.0,failure,no
24940,60.0,services,married,tertiary,Lisboa,no,4256.0,yes,no,cellular,16,nov,200,1.0,92,4.0,success,yes
24941,48.0,administrator,married,secondary,Porto,no,5.0,yes,n,unknown,7,may,697,2.0,-1,0.0,unknown,no
24942,53.0,,married,tertiary,Lisboa,no,349.0,no,n,cellular,7,aug,146,2.0,-1,0.0,unknown,no
24943,57.0,technician,married,primary,,no,3376.0,yes,no,telephone,2,jun,421,2.0,-1,0.0,unknown,yes
24944,36.0,admin.,married,secondary,,no,0.0,no,no,unknown,21,may,117,,-1,0.0,unknown,no
24945,40.0,blue-collar,married,secondary,,no,1708.0,yes,no,cellular,19,nov,382,2.0,174,1.0,other,no
24946,42.0,self-employed,married,tertiary,Lisboa,no,5.0,yes,no,unknown,13,may,853,1.0,-1,0.0,unknown,no
24947,35.0,self-employed,married,secondary,Lisboa,no,3329.0,no,n,cellular,18,nov,166,1.0,-1,0.0,unknown,no
24948,41.0,technician,married,secondary,,no,,no,no,,18,nov,261,1.0,-1,0.0,unknown,no
24949,31.0,blue-collar,married,secondary,Lisboa,no,,yes,n,cellular,22,jul,437,2.0,-1,0.0,unknown,no
24950,60.0,retired,married,secondary,,no,143.0,no,no,telephone,30,jan,345,1.0,-1,0.0,unknown,no
24951,55.0,technician,single,secondary,Porto,no,,no,no,unknown,20,jun,14,2.0,-1,0.0,unknown,no
24952,26.0,blue-collar,single,secondary,,no,-93.0,yes,no,cellular,18,may,599,2.0,-1,0.0,unknown,no
24953,22.0,housemaid,single,secondary,,no,1796.0,no,no,cellular,28,jun,369,3.0,-1,0.0,unknown,yes
24954,28.0,blue-collar,single,secondary,,no,2486.0,yes,no,telephone,18,may,26,5.0,354,1.0,success,no
24955,45.0,blue-collar,married,secondary,,no,240.0,no,no,cellular,18,aug,181,7.0,-1,0.0,unknown,no
24956,44.0,,married,secondary,,no,630.0,no,no,cellular,30,apr,192,2.0,-1,0.0,unknown,no
24957,50.0,technician,married,tertiary,,no,133.0,no,n,cellular,4,aug,155,1.0,-1,0.0,unknown,no
24958,36.0,services,divorced,secondary,,no,-194.0,no,no,cellular,25,jul,83,2.0,-1,0.0,unknown,no
24959,30.0,admin.,single,tertiary,,no,305.0,no,no,cellular,30,apr,633,1.0,85,2.0,success,yes
24960,31.0,technician,married,secondary,Amadora,no,4941.0,yes,no,unknown,23,may,504,1.0,-1,0.0,unknown,no
24961,43.0,blue-collar,married,primary,Porto,no,7727.0,yes,n,unknown,15,may,302,8.0,-1,0.0,unknown,no
24962,44.0,admin.,married,secondary,,no,-372.0,yes,n,unknown,5,may,172,1.0,-1,0.0,unknown,no
24963,39.0,management,single,secondary,Lisboa,no,2644.0,no,no,cellular,19,aug,192,7.0,-1,0.0,unknown,no
24964,42.0,admin.,married,secondary,,no,105.0,no,n,unknown,11,jun,1159,4.0,-1,0.0,unknown,yes
24965,32.0,management,married,tertiary,,no,1041.0,yes,no,cellular,18,may,577,2.0,-1,0.0,unknown,no
24966,,housemaid,divorced,secondary,,no,4328.0,no,no,cellular,20,aug,133,2.0,-1,0.0,unknown,no
24967,31.0,unemployed,divorced,tertiary,Porto,no,256.0,yes,n,cellular,16,jul,873,2.0,-1,0.0,unknown,yes
24968,37.0,management,married,tertiary,,yes,-22.0,no,no,cellular,29,jan,128,1.0,-1,0.0,unknown,no
24969,45.0,services,married,secondary,Lisboa,no,4.0,yes,n,unknown,20,jun,709,9.0,-1,0.0,unknown,no
24970,77.0,retired,divorced,primary,,no,639.0,no,n,telephone,16,apr,127,7.0,-1,0.0,unknown,no
24971,28.0,management,single,secondary,Amadora,no,265.0,yes,no,cellular,25,jul,194,2.0,-1,0.0,unknown,no
24972,36.0,blue-collar,married,primary,Amadora,no,-79.0,no,no,unknown,7,may,159,3.0,-1,0.0,unknown,no
24973,53.0,self-employed,divorced,secondary,,no,1287.0,no,no,unknown,20,jun,12,3.0,-1,0.0,unknown,no
24974,34.0,admin.,married,secondary,Porto,no,124.0,yes,n,telephone,14,may,604,4.0,366,2.0,other,yes
24975,37.0,technician,single,secondary,Lisboa,no,-274.0,yes,no,cellular,26,aug,218,5.0,-1,0.0,unknown,no
24976,83.0,retired,single,primary,,no,3349.0,no,no,telephone,12,feb,89,1.0,-1,0.0,unknown,no
24977,46.0,administrator,married,primary,,no,276.0,yes,y,unknown,6,may,157,2.0,-1,0.0,unknown,no
24978,39.0,blue-collar,married,secondary,,no,507.0,yes,no,unknown,8,may,136,,-1,0.0,unknown,no
24979,49.0,housemaid,married,primary,,no,278.0,yes,no,telephone,15,jul,112,6.0,-1,0.0,unknown,no
24980,54.0,technician,married,secondary,Lisboa,no,1938.0,no,yes,cellular,28,jul,551,3.0,-1,0.0,unknown,yes
24981,27.0,services,married,primary,,no,-90.0,no,yes,cellular,8,jul,175,1.0,-1,0.0,unknown,no
24982,37.0,,married,primary,Porto,no,-325.0,yes,y,unknown,6,may,112,2.0,-1,0.0,unknown,no
24983,32.0,blue-collar,divorced,secondary,,no,,yes,n,unknown,2,jun,746,2.0,-1,0.0,unknown,no
24984,56.0,management,married,tertiary,Porto,no,586.0,no,n,telephone,10,jul,123,1.0,-1,0.0,unknown,no
24985,45.0,blue-collar,married,secondary,,no,103.0,no,no,unknown,18,jun,48,1.0,-1,0.0,unknown,no
24986,26.0,services,single,secondary,,no,76.0,yes,n,unknown,3,jun,177,1.0,-1,0.0,unknown,no
24987,38.0,blue-collar,married,secondary,Porto,no,789.0,yes,n,cellular,20,nov,120,4.0,196,1.0,other,no
24988,57.0,blue-collar,married,unknown,Lisboa,no,4148.0,no,no,unknown,18,jun,340,3.0,-1,0.0,unknown,no
24989,33.0,management,married,tertiary,Lisboa,no,2126.0,no,no,,8,aug,174,2.0,-1,0.0,unknown,no
24990,37.0,technician,single,secondary,Coimbra,no,265.0,yes,yes,cellular,3,feb,140,1.0,366,2.0,failure,yes
24991,40.0,admin.,married,secondary,Porto,no,0.0,yes,yes,unknown,29,may,49,3.0,-1,0.0,unknown,no
24992,21.0,unemployed,single,secondary,Amadora,no,280.0,no,n,cellular,11,aug,280,2.0,-1,0.0,unknown,no
24993,41.0,blue-collar,married,secondary,,no,780.0,yes,no,cellular,15,may,432,3.0,-1,0.0,unknown,no
24994,40.0,technician,married,secondary,Porto,no,0.0,no,no,unknown,11,jun,420,1.0,-1,0.0,unknown,no
24995,41.0,management,married,tertiary,,no,27696.0,no,n,cellular,30,apr,108,1.0,-1,0.0,unknown,no
24996,56.0,retired,married,tertiary,,no,5.0,no,no,cellular,23,jul,122,3.0,-1,0.0,unknown,no
24997,21.0,technician,single,secondary,Lisboa,no,64.0,yes,no,cellular,7,may,16,1.0,-1,0.0,unknown,no
24998,54.0,blue-collar,married,primary,,no,-41.0,yes,no,unknown,5,may,288,1.0,-1,0.0,unknown,no
24999,50.0,services,divorced,secondary,,no,641.0,no,no,cellular,25,may,128,3.0,-1,0.0,unknown,no
25000,34.0,technician,divorced,primary,Porto,no,3744.0,yes,no,unknown,21,may,489,2.0,-1,0.0,unknown,no
25001,42.0,unemployed,married,unknown,,no,970.0,yes,no,telephone,17,nov,725,1.0,119,10.0,success,no
25002,28.0,technician,single,unknown,,no,0.0,yes,no,cellular,27,oct,96,1.0,267,1.0,failure,yes
25003,38.0,technician,single,secondary,Amadora,no,103.0,yes,no,cellular,2,feb,159,1.0,187,3.0,failure,no
25004,59.0,unemployed,divorced,secondary,,no,2026.0,no,no,cellular,14,aug,185,3.0,73,1.0,failure,no
25005,31.0,student,single,tertiary,Amadora,no,410.0,yes,no,unknown,20,may,112,2.0,-1,0.0,unknown,no
25006,35.0,admin.,single,secondary,,no,0.0,yes,no,cellular,13,may,1073,1.0,-1,0.0,unknown,yes
25007,,services,single,secondary,,no,85.0,yes,no,cellular,10,jul,81,7.0,-1,0.0,unknown,no
25008,43.0,blue-collar,married,secondary,Lisboa,no,1149.0,no,no,telephone,29,jul,237,2.0,-1,0.0,unknown,no
25009,26.0,admin.,single,secondary,Lisboa,no,609.0,no,no,telephone,28,jan,112,1.0,-1,0.0,unknown,no
25010,35.0,management,married,secondary,Lisboa,no,1825.0,yes,no,unknown,2,jun,42,1.0,-1,0.0,unknown,no
25011,,management,single,tertiary,Porto,no,550.0,yes,no,unknown,6,may,55,2.0,-1,0.0,unknown,no
25012,30.0,entrepreneur,single,secondary,,no,265.0,yes,y,unknown,3,jun,67,,-1,0.0,unknown,no
25013,54.0,blue-collar,married,primary,Lisboa,no,3170.0,yes,no,unknown,27,may,62,4.0,-1,0.0,unknown,no
25014,36.0,self-employed,married,secondary,,no,328.0,no,n,cellular,20,nov,537,2.0,-1,0.0,unknown,no
25015,50.0,management,single,secondary,Lisboa,no,4527.0,yes,no,cellular,14,may,140,1.0,-1,0.0,unknown,no
25016,30.0,services,single,secondary,,no,1846.0,yes,no,cellular,19,nov,87,2.0,-1,0.0,unknown,no
25017,45.0,technician,married,primary,Lisboa,no,,yes,no,cellular,12,may,317,2.0,-1,0.0,unknown,no
25018,31.0,services,single,secondary,Lisboa,no,3677.0,yes,no,cellular,5,may,325,2.0,-1,0.0,unknown,no
25019,53.0,services,married,secondary,Porto,no,1.0,no,n,cellular,22,aug,120,10.0,-1,0.0,unknown,no
25020,60.0,technician,married,unknown,,no,132.0,yes,n,unknown,20,may,-5,11.0,-1,0.0,unknown,no
25021,41.0,blue-collar,divorced,secondary,,no,257.0,yes,no,cellular,5,may,442,2.0,-1,0.0,unknown,no
25022,49.0,blue-collar,married,primary,,no,352.0,yes,no,unknown,9,may,188,2.0,-1,0.0,unknown,no
25023,32.0,unemployed,single,secondary,Porto,no,0.0,no,no,cellular,27,may,123,2.0,-1,0.0,unknown,no
25024,40.0,blue-collar,married,secondary,Lisboa,no,273.0,yes,no,unknown,19,jun,1082,1.0,-1,0.0,unknown,no
25025,37.0,technician,single,secondary,,no,4.0,no,n,cellular,11,aug,933,1.0,-1,0.0,unknown,yes
25026,59.0,blue-collar,married,secondary,,no,1635.0,yes,no,telephone,12,may,48,1.0,-1,,unknown,no
25027,58.0,management,married,secondary,,no,111.0,no,no,telephone,24,mar,58,2.0,-1,0.0,unknown,no
25028,50.0,admin.,divorced,secondary,Lisboa,no,3240.0,no,n,cellular,21,nov,144,2.0,-1,0.0,unknown,no
25029,30.0,services,married,secondary,Porto,no,33.0,no,no,cellular,18,nov,36,1.0,-1,0.0,unknown,no
25030,45.0,blue-collar,divorced,secondary,,no,9.0,yes,n,unknown,16,may,277,6.0,-1,0.0,unknown,no
25031,31.0,self-employed,single,tertiary,,no,144.0,yes,no,unknown,16,may,676,1.0,-1,0.0,unknown,yes
25032,33.0,administrator,single,tertiary,,no,146.0,no,n,cellular,22,oct,380,1.0,91,3.0,success,yes
25033,59.0,retired,married,primary,,no,1425.0,yes,n,cellular,28,aug,299,3.0,-1,0.0,unknown,no
25034,47.0,blue-collar,married,secondary,,no,5306.0,yes,n,unknown,15,may,322,1.0,-1,0.0,unknown,no
25035,32.0,blue-collar,married,primary,Lisboa,no,1518.0,yes,n,telephone,6,feb,35,3.0,-1,0.0,unknown,no
25036,46.0,technician,divorced,secondary,Coimbra,no,-90.0,no,yes,telephone,17,oct,270,1.0,-1,0.0,unknown,yes
25037,34.0,blue-collar,married,primary,,no,139.0,yes,no,unknown,9,may,106,1.0,-1,0.0,unknown,no
25038,42.0,blue-collar,married,primary,Porto,no,550.0,yes,no,cellular,20,apr,76,6.0,-1,0.0,unknown,no
25039,42.0,services,single,secondary,Porto,no,3403.0,yes,n,cellular,7,aug,215,1.0,99,1.0,failure,yes
25040,56.0,retired,divorced,secondary,Amadora,no,212.0,no,yes,telephone,17,jul,27,1.0,-1,,unknown,no
25041,73.0,,married,unknown,Porto,no,519.0,no,n,telephone,26,feb,270,3.0,133,2.0,success,yes
25042,38.0,technician,married,secondary,,no,284.0,yes,no,unknown,6,may,483,1.0,-1,0.0,unknown,no
25043,26.0,self-employed,single,tertiary,,no,458.0,yes,yes,cellular,2,feb,117,7.0,-1,0.0,unknown,no
25044,56.0,housemaid,single,primary,Braga,no,801.0,no,no,cellular,6,aug,931,4.0,-1,0.0,unknown,no
25045,26.0,services,married,secondary,Coimbra,no,77.0,yes,no,cellular,15,may,619,1.0,340,4.0,failure,yes
25046,49.0,management,married,tertiary,,no,234.0,no,n,cellular,22,aug,55,,-1,0.0,unknown,no
25047,48.0,entrepreneur,married,secondary,,no,104.0,yes,yes,cellular,18,nov,55,1.0,-1,0.0,unknown,no
25048,58.0,blue-collar,divorced,unknown,,no,55.0,yes,no,cellular,31,jul,119,8.0,-1,0.0,unknown,no
25049,25.0,student,single,unknown,,no,480.0,no,no,cellular,8,sep,140,1.0,-1,0.0,unknown,yes
25050,44.0,admin.,married,primary,,no,127.0,yes,no,cellular,28,jan,273,1.0,-1,0.0,unknown,no
25051,31.0,technician,single,secondary,Lisboa,no,2.0,no,yes,cellular,11,aug,104,4.0,-1,0.0,unknown,no
25052,38.0,blue-collar,single,secondary,,no,0.0,no,no,,12,oct,8,1.0,-1,0.0,unknown,no
25053,58.0,retired,married,tertiary,,no,0.0,no,no,unknown,6,may,393,1.0,-1,0.0,unknown,no
25054,51.0,blue-collar,divorced,primary,Lisboa,no,0.0,yes,n,cellular,21,jul,322,2.0,-1,0.0,unknown,no
25055,27.0,blue-collar,married,tertiary,,no,417.0,yes,yes,unknown,8,may,237,2.0,-1,0.0,unknown,no
25056,38.0,administrator,single,secondary,,no,569.0,yes,yes,cellular,2,feb,164,2.0,272,2.0,failure,no
25057,53.0,management,divorced,tertiary,,no,3370.0,no,n,cellular,21,oct,180,1.0,334,3.0,other,no
25058,47.0,technician,divorced,tertiary,Lisboa,no,194.0,no,no,unknown,20,jun,368,2.0,-1,0.0,unknown,no
25059,31.0,services,single,secondary,,no,481.0,yes,no,unknown,21,may,114,2.0,-1,0.0,unknown,no
25060,57.0,retired,married,primary,Lisboa,no,75.0,no,no,cellular,28,aug,118,2.0,-1,0.0,unknown,no
25061,47.0,services,married,secondary,,no,367.0,yes,no,cellular,10,jul,476,4.0,-1,0.0,unknown,yes
25062,41.0,administrator,divorced,secondary,,no,1967.0,yes,no,cellular,18,may,115,1.0,341,1.0,failure,no
25063,56.0,blue-collar,married,secondary,Lisboa,no,0.0,no,n,unknown,11,jun,142,2.0,-1,0.0,unknown,no
25064,52.0,blue-collar,married,secondary,Lisboa,no,46.0,yes,no,unknown,8,may,132,1.0,-1,0.0,unknown,no
25065,55.0,services,married,secondary,,no,477.0,no,no,unknown,19,jun,170,1.0,-1,0.0,unknown,no
25066,47.0,services,married,secondary,,no,1315.0,no,no,cellular,20,nov,329,4.0,-1,0.0,unknown,yes
25067,67.0,retired,single,tertiary,,no,2144.0,no,no,telephone,21,apr,847,2.0,-1,0.0,unknown,yes
25068,31.0,management,single,tertiary,Lisboa,no,4319.0,yes,no,cellular,29,mar,515,2.0,334,5.0,failure,no
25069,44.0,services,married,secondary,Lisboa,no,-618.0,no,y,unknown,27,jun,198,2.0,-1,0.0,unknown,no
25070,34.0,management,married,tertiary,Lisboa,no,48.0,no,no,cellular,24,jul,357,7.0,-1,0.0,unknown,no
25071,31.0,management,single,tertiary,Lisboa,no,533.0,no,no,cellular,11,feb,144,1.0,91,9.0,success,yes
25072,32.0,blue-collar,married,primary,,no,-89.0,yes,no,,9,may,389,2.0,-1,0.0,unknown,no
25073,49.0,administrator,married,secondary,Amadora,yes,15.0,no,n,unknown,12,may,290,5.0,-1,0.0,unknown,no
25074,49.0,technician,married,secondary,,no,550.0,yes,no,unknown,5,jun,412,2.0,-1,0.0,unknown,no
25075,,admin.,married,secondary,,no,76.0,yes,no,unknown,21,may,189,2.0,-1,0.0,unknown,no
25076,,technician,married,secondary,,no,192.0,yes,yes,unknown,29,may,217,5.0,-1,0.0,unknown,no
25077,27.0,services,single,secondary,Lisboa,no,44.0,no,n,unknown,7,sep,11,,-1,0.0,unknown,no
25078,48.0,blue-collar,married,secondary,,no,0.0,no,no,cellular,6,aug,311,5.0,-1,0.0,unknown,no
25079,35.0,management,married,tertiary,Porto,no,222.0,yes,n,cellular,18,nov,187,2.0,-1,0.0,unknown,no
25080,40.0,blue-collar,single,secondary,,no,1.0,yes,no,unknown,8,may,190,1.0,-1,0.0,unknown,no
25081,26.0,services,single,secondary,,no,1347.0,no,n,telephone,6,feb,254,1.0,-1,0.0,unknown,no
25082,73.0,retired,married,primary,Porto,no,1388.0,no,n,telephone,25,oct,254,1.0,97,6.0,failure,no
25083,45.0,blue-collar,divorced,secondary,,no,-705.0,no,yes,unknown,3,jul,111,1.0,-1,0.0,unknown,no
25084,33.0,blue-collar,single,secondary,,no,476.0,yes,yes,cellular,17,apr,544,3.0,333,2.0,failure,no
25085,49.0,entrepreneur,married,primary,Lisboa,no,199.0,no,n,unknown,13,may,113,2.0,-1,0.0,unknown,no
25086,28.0,unemployed,single,primary,Faro,no,236.0,no,no,cellular,6,feb,460,3.0,-1,0.0,unknown,no
25087,36.0,management,married,tertiary,Porto,no,722.0,yes,no,unknown,30,may,312,1.0,-1,0.0,unknown,no
25088,31.0,technician,married,secondary,,no,,yes,no,unknown,21,may,140,2.0,-1,0.0,unknown,no
25089,55.0,management,married,primary,Coimbra,no,2587.0,no,no,cellular,4,sep,328,2.0,94,2.0,success,yes
25090,19.0,student,single,primary,Braga,no,245.0,no,n,telephone,10,nov,98,2.0,110,2.0,other,no
25091,,blue-collar,married,primary,Porto,no,0.0,yes,no,unknown,19,jun,129,3.0,-1,0.0,unknown,no
25092,30.0,admin.,married,tertiary,,no,4168.0,no,no,cellular,3,jun,198,1.0,-1,0.0,unknown,no
25093,32.0,admin.,married,secondary,Lisboa,no,-458.0,no,n,unknown,27,may,143,1.0,-1,0.0,unknown,no
25094,,technician,married,secondary,Lisboa,no,95.0,no,n,cellular,28,aug,26,19.0,-1,0.0,unknown,no
25095,46.0,blue-collar,married,primary,Porto,no,1726.0,yes,y,unknown,9,may,195,1.0,-1,0.0,unknown,no
25096,37.0,management,married,primary,,no,22856.0,no,n,cellular,2,jul,154,1.0,388,1.0,failure,no
25097,37.0,blue-collar,married,secondary,,no,242.0,yes,no,cellular,4,feb,139,2.0,-1,0.0,unknown,no
25098,37.0,technician,married,secondary,Lisboa,no,729.0,no,n,cellular,28,aug,156,8.0,-1,0.0,unknown,no
25099,50.0,management,married,tertiary,,no,719.0,no,yes,cellular,20,nov,117,6.0,-1,0.0,unknown,no
25100,49.0,management,married,tertiary,,no,4751.0,no,no,cellular,12,aug,884,4.0,-1,0.0,unknown,yes
25101,34.0,administrator,married,secondary,,no,75.0,yes,yes,cellular,25,may,111,1.0,-1,0.0,unknown,no
25102,23.0,,single,secondary,,no,480.0,no,n,cellular,9,feb,742,2.0,182,1.0,failure,yes
